entry_id	def_index	variants	mandarin_variants
89847	0	單人房	单人间
89856	0	得唔得	行不行/可以吗/能行吗
89859	0	地產公司	房地产公司
89862	0	的士站	出租车候客站/出租车停靠站/出租车招呼站
89863	1	迪士尼	迪士尼乐园
89866	0	點心紙	点心单/点心菜单
89867	0	電車站	有轨电车站
89872	0	度假屋/渡假屋	度假公寓
89871	0	多謝先	先谢谢了/提前感谢
89865	0	點樣去	怎么去/如何去/怎样去
89883	0	返屋企	回家
89876	0	東鐵	东铁线
89888	0	菲律賓話	菲律宾语/他加禄语
89891	0	科技大學	香港科技大学
89890	0	free晒士/free size	均码/自由尺寸
89894	0	屌蝦拆蟹	骂人/说脏话/爆粗口
89902	1	交功課	交作业/完成任务
89898	0	加大碼	特大号
89900	0	加細碼	加小码/特小码
89907	0	今個月	这个月
89905	0	金錢肚	蜂窝肚
89906	0	今個星期	这个星期/本周
89912	0	博覽館	展览中心/会展中心
89911	0	跟	根据/按照/从
89913	0	徐	慢/缓慢
89916	0	穿梭巴士	摆渡车
89923	0	機場巴士	机场大巴/机场公交
89927	0	幾多錢/幾錢	多少钱/多少錢/几块钱/幾塊錢
89930	0	幾多人	多少人
89932	0	幾耐	多久/多长时间
89931	0	幾好	挺好/不错/蛮好
89929	0	幾多歲	几岁/多大
89933	0	見到	看见/看到
89936	0	嗰個	那个
89939	0	個鐘	个小时/钟头
89926	0	幾點鐘/幾多點鐘	几点
89951	0	廣州話	粤语
89952	0	蝦角	炸虾角
89958	0	咸水角/鹹水角	咸水饺
89962	1	係唔係/係咪	一直/总是
89960	0	行喇	走吧/出发吧
89961	0	喺度食	在这儿吃/堂食
89971	0	兄弟姊妹	兄弟姐妹
89970	0	合桃露	核桃露
89969	0	杏仁霜	杏仁露/杏仁茶
89978	0	香港式	港式
89979	0	香港話	粤语
89984	0	韓文	韩语/朝鲜语
89990	0	好少	很少/极少/不常
89988	0	好啦	好吧/好的/行
89993	0	紅豆沙	红豆汤
89991	0	炒粉	搞砸/失败/表现不佳
89992	0	好少	很少/极少
89995	0	炒粉	炒米粉/炒河粉
89997	0	飲酒	喝酒
89999	0	印尼話	印尼语
90005	0	日籍	日裔
90001	0	蚊/文	块/元
90009	0	有咗	怀孕/有了
90008	0	油占多	黄油果酱吐司/奶油果酱面包
90012	0	死開	滚开/走开
90010	0	有落	我要下车
89996	0	去飲	喝喜酒/参加婚宴
90016	0	影音器材	影音设备
90019	0	閲讀室	阅览室
90020	0	傾電話	打电话聊天/煲电话粥
90021	0	橋底	桥下/桥底下
90024	0	拉丁文	拉丁语
90033	1	靚	好/漂亮/优质
90036	0	蓮蓉焗布甸	莲蓉焗布丁
90045	0	麻麻哋/麻麻地	一般般/马马虎虎/还行/凑合
90050	0	Miss/搣時/Missy	小姐/女士
90052	0	奶皇包/奶黃包	流沙包
90051	0	奶油多	奶油吐司/黄油炼乳吐司
90055	0	韓圜	韩元
90056	0	紐元	新西兰元
90060	0	牛肉球	牛肉丸
90059	0	出納員	收银员
90064	0	拎走	拿走/带走
90063	0	攊走/搦走	拿走/带走/取走
90066	0	檸七	柠檬七喜
90067	0	檸樂	柠檬可乐
90071	1	炮台山	魔鬼山
90076	0	西班牙文	西班牙语
90074	0	晒士/size	尺寸/尺码/大小
90075	1	生	活着/活的
90077	0	西多士/西多	港式西多士/港式西多
90084	0	心	中心/核心
90083	0	細碼	小码
90086	3	新	新的/最新
90092	0	社會工作者	社工
90088	0	新台幣/新臺幣	新臺幣
90096	0	信	承诺/许诺/答应
90102	0	城市大學	香港城市大学
90105	0	鎖匙扣	钥匙扣/钥匙链
90113	0	泰文	泰语
90089	0	收銀員	收款员
90121	0	滑浪風帆	帆板运动/风帆冲浪
90110	0	鳩嗚	购物/血拼
90130	0	雜物房	储藏室/储物间
90131	0	找換店	兑换店/货币兑换店/外汇兑换店
90134	0	珍珠雞	糯米鸡
90136	1	周	周朝
90145	0	折	折扣
90149	0	做運動	锻炼身体/健身
90157	0	焗/侷	闷/闷热
90158	1	叫做	算是/勉强算/姑且算
90163	0	咪郁	别动/不要动
90159	0	山卡啦/山旮旯/山旯旮/山卡罅	偏僻/荒僻/偏远/边远
90169	0	落車	下车
90170	0	食晏晝	吃午饭/吃午餐
90172	0	有冇	有没有/是否有
90171	2	試吓	试试/试一下/测试一下
90164	0	扶手電梯	自动扶梯/电动扶梯
90165	0	每日	每天
90167	0	慢慢搣	慢慢花光/慢慢耗尽/慢慢消耗
90173	0	呢度/依度	这里/这儿
90175	0	吔/喫	食
90176	1	單	条/则
90177	0	墨水筆	钢笔
90180	0	面衫	T恤/短袖衫
90178	0	走珠筆	圆珠笔/滚珠笔
90179	0	橡筋	橡皮筋/松紧带
90183	0	社運	社会运动
90181	0	螢光筆	荧光笔
90184	1	傍	照顾/照看/照料
90187	0	揼石仔	敲石头/打石头
90189	0	塗改液	修正液
90186	0	辰時卯時	突然之间/忽然之间/一瞬间
90188	0	絕無花假	绝无虚假/绝无假货/保证正品
90192	1	庚	康
90196	1	子	子时
90197	1	丑	丑时
90198	1	寅	寅时
90200	1	辰	辰时
90199	1	卯	卯时
90201	1	巳	巳时
90202	1	未	未时
90203	1	申	申时
90205	1	戌	戌时
90204	1	酉	酉时
90206	1	亥	亥时
90207	0	搞作	工作/任务/动作
90208	0	怪叔叔	怪蜀黍
90210	0	新年流流	大过年的
90209	0	老番冬	老外冬至
90214	1	返/番/翻	回/恢复
90215	0	無線上網	无线网络/无线网/Wi-Fi
90218	0	撳錢/㩒錢	取钱/提款
90222	0	fax	传真
90216	0	ATM	自动取款机/自动柜员机
90221	0	fax機	传真机
90219	0	叉電器	充电器
90223	0	fax	传真
90227	1	食水深	暴利/牟取暴利/赚取暴利
90226	1	偈	身体/健康
90224	0	拖板	插线板/排插/接线板
90225	0	馬上風	房事猝死/性交猝死
90228	0	大寫數字	大写金额/大写数目
90240	0	插蘇位	插座/插头孔
90241	0	插蘇頭	插头/电源插头
90242	1	符弗/符fit	办法/解决方案/对策
90245	0	餸頭餸尾	剩菜/剩饭/残羹剩饭
90243	0	係呀/係啊	是的/对啊/没错
90250	0	雙計	双倍收费/加倍收费
90252	0	角仔	炸角/油角
90254	0	士巴拿	扳手
90255	0	瓜子口面	瓜子脸
90261	3	執	坚持/固执/执着
90256	0	唱錢/暢錢	换钱/兑换钱
90249	0	兜口兜面	当面/面对面
90251	0	辦年貨	置办年货
90257	0	周身刀冇張利	样样通，样样松/样样都会，样样不精
90268	0	射波	射门
90264	0	O咀/O嘴	目瞪口呆/张大嘴巴
90269	0	使	使者/使节
90266	0	十卜	支持/撑
90263	0	食住花生等睇戲	坐山观虎斗/隔岸观火/看热闹
90262	0	心野	心不在焉/三心二意/心猿意马
90265	0	絲打	女网友/女网民
90271	0	洗邋遢	扫尘/扫房/大扫除
90277	2	書	书写/写作
90276	0	高	高度/身高
90274	0	名	位/个
90278	0	好	最好
90279	0	好	好的/行/可以
90281	2	慳啲啦/慳d啦	省省吧/算了吧/别费劲了
90282	0	蛤乸	大青蛙
90286	1	打牌	玩牌
90288	0	啤	压模/压制
90290	0	吉	空
90291	1	等	白等/白费/白忙
90292	1	衰	坏/糟糕/失败
90293	0	摟打	欠揍
90294	0	boo jark	躲猫猫/捉迷藏
90297	1	摟/嘍	惹/激怒/挑衅
90295	0	金魚佬	恋童癖/色狼/变态
90300	0	份人	为人/性格/个性
90298	1	谷/掬/唂	鼓/胀/涨
90299	0	摟屌	勾引/诱惑
90301	4	整	弄/搞/做/提供
90302	0	騎呢/奇離	古怪/怪异/奇特
90303	0	騎呢位/奇離位	奇葩位置/奇怪位置
90304	0	車大炮/車大砲/撦大奅	吹牛/吹嘘/夸口
90306	2	快勞/file	档案/文件夹/卷宗
90305	1	吹雞	召集/叫人来/摇人
90307	1	環保紙	再生纸
90309	0	丁蟹效應	郑少秋效应
90311	0	飲筒	吸管
90310	0	萬字夾	回形针/曲别针
90312	0	鳩做	随便做/敷衍了事/草草了事
90313	0	三幅被	老生常谈/陈词滥调/翻来覆去
90314	0	催谷	催促/推动/促进
90321	0	嘴招招/嘴gel gel/嘴𡁻𡁻/咀招招/咀gel gel/咀𡁻𡁻	插嘴/多嘴/顶嘴
90324	1	鳩/𨳊/㞗	傻逼/蠢货/废物
90323	1	鳩/𨳊/㞗	白费/徒劳/白忙
90325	0	本土派	本土主义者
90327	0	放題	自助餐/任食/吃到饱
90326	0	把撚	白费力气/徒劳无功
90331	0	嘟	嘀
90328	0	收皮	闭嘴/滚开/走开
90332	2	嘟	撅嘴/嘟嘴
90329	0	離地	不接地气/脱离实际/不切实际
90333	0	溝/媾	追求/搭讪/撩
90334	0	派	分发/发放/派发
90335	0	挑機	挑战/挑衅
90336	2	跟機	跟帖/跟风/跟队
90337	0	全朵	全名
90340	0	外甥仔	外甥
90338	0	朵	名号/名头/名声
90341	0	姨甥仔	外甥
90342	0	姨甥女	外甥女
90346	0	話事啤	梭哈/沙蟹
90343	0	娶新抱/娶心抱	娶媳妇
90345	0	show hand	梭哈/晒冷
90344	1	曬冷/晒冷	亮底牌/摊牌/炫耀/显摆
90347	0	曬馬/晒馬	晒人/摆阵势/示威
90349	0	拋書包	掉书袋/卖弄学问
90350	0	老牛聲	沙哑声/低沉声
90353	0	雞髀/雞肶	鸡腿
90352	0	劇透	透露剧情
90358	0	冚/𢫏	盖住/遮住/掩盖
90360	0	圍爐	抱团取暖/小圈子/封闭圈子
90357	0	補底	补基础/补短板/提升能力
90355	0	大話冚大話/大話𢫏大話	谎上加谎/谎话盖谎话
90367	0	秘技	秘籍/作弊/外挂
90365	0	大飛	快艇
90363	0	筍工	肥差/美差/好工作
90366	0	超必	超必杀/终极攻击
90368	0	暗爽	窃喜/偷着乐
90364	0	大茶飯	大买卖/大生意/大单
90370	0	升呢/升lv	升级/进阶/提升
90369	0	必殺技	绝招/杀手锏
90373	0	脱	代/世代
90371	0	大龍鳳	闹剧/大戏/大场面
90376	0	沙嗲	沙茶
90381	0	黑超	墨镜/太阳镜
90377	0	唔制	不要/不行/不干
90379	0	他	其他/别的
90378	0	把托	毫无用处/毫无意义/白费力气
90382	2	short	短路
90383	0	乜料/咩料	什么来头/什么背景/什么情况
90394	1	格仔	马赛克/像素化
90392	0	萬子	萬子
90388	0	生花柳	染上性病/得性病
90391	0	萬事勝意	万事如意/万事顺意
90384	0	大晒/大曬	称王称霸/横行霸道/一手遮天/独霸一方
90398	0	湯渣	汤料
90399	0	紅簿仔/簿仔	存折/红本子
90396	0	借問聲	请问/劳驾/借问一下
90395	0	老麥	麦当劳/麦记
90401	2	使/駛	用/使用
90410	0	打機	打游戏/玩游戏
90405	0	仆街	混蛋/王八蛋/贱人/卑鄙
90403	0	仆街	混蛋/王八蛋/狗娘养的/畜生
90406	0	爆seed	爆发/超常发挥/突破极限
90411	4	撚/𨶙/𡳞	佬/家伙/人
90412	0	鍵盤戰士	键盘侠
90415	0	聽人講	听人说
90416	0	農曆新年	春节
90417	0	談	谈话/谈论/交谈
90418	0	淡	清淡/萧条/冷清
90421	0	單	账单/收据
90420	0	唔通氣	不通气/不懂事/不谙世故/不识趣
90422	0	水樽	水瓶/水壶
90425	0	剔出	移除/删除/剔除
90433	0	咖喱雞/咖哩雞	吻痕
90435	0	屈蛇	偷渡
90428	0	膠	傻/蠢/白痴/脑残
90427	0	事後丸	紧急避孕药/事后避孕药
90431	0	正皮	好评/正面评价/积极评价
90440	1	彈	批评/指责/抨击
90441	0	孖葉	手铐
90442	0	撻	偷/盗窃
90446	0	廢青	废柴/废物青年
90450	0	閃咭/閃卡	闪亮卡/镭射卡
90448	0	閃令令/閃炩炩/閃閃令	闪闪发光/闪亮/亮晶晶
90456	1	攞彩	出风头/炫耀/显摆
90455	0	玩泥沙	儿戏/不认真/不专业
90452	0	姑婆屋	老姑娘屋/老姑娘之家/老姑娘宿舍
90454	0	一擔擔	半斤八两/一丘之貉/一路货色
90453	0	奀咕咕/un goo goo	咿咿呀呀/咿咿呜呜/咕咕嘎嘎
90458	0	high大咗	嗨过头/兴奋过头/嗨大了
90457	0	自high	自嗨/自娱自乐
90459	0	喊驚	叫魂/喊魂/招魂
90467	0	怕且	恐怕/只怕
90460	0	問米	通灵/招魂
90461	0	問米婆	神婆/巫婆/灵媒
90470	0	死頂	硬撑/死撑/咬牙坚持
90468	0	死雞撐飯蓋/死雞撑飯蓋	死鸭子嘴硬
90473	1	睇路	小心/当心/注意
90469	0	蘇州屎	烂摊子/遗留问题/棘手问题
90471	0	打茅波	打假球/作弊/耍花招
90479	0	抽褲/摳褲/拞褲/揄褲	提裤子
90480	0	眼大睇過龍/眼大睇過籠	看走眼/看漏眼/看漏了
90474	1	阿支阿左/阿吱阿咗/呀支呀左/阿芝阿佐	抱怨/唠叨/发牢骚
90475	0	屎淋尿瀨	屁滚尿流/吓得屁滚尿流
90484	1	long d	长途电话
90481	0	唔熟唔食	杀熟/熟人坑熟人/专坑熟人
90483	0	sweet	甜蜜/恩爱/甜腻/甜滋滋
90485	0	相睇	相亲
90487	0	出pool	脱单/谈恋爱/开始交往
90493	1	公仔佬	画师/插画师/漫画家
90489	0	奸茅	奸诈/狡猾/耍诈
90490	0	賴貓	耍赖/赖账/抵赖
90492	0	可造之材	可造之才/可塑之才
90494	0	公仔箱	电视机/电视盒子
90496	0	筆袋	文具盒
90497	1	膠	脑残/奇葩/傻逼
90502	0	暢通易達	无障碍/畅通无阻
90503	0	是咁的	事情是这样的/是这样的
90504	0	通櫃	肛门检查/搜肛
90500	0	唔出窟	宅在家里/足不出户/不出门
90501	0	食過返尋味/食過番尋味	回味无穷/意犹未尽/还想再来
90498	0	落狗屎	下大雨/倾盆大雨/瓢泼大雨
90512	0	倒冧	倒塌/坍塌/垮塌
90510	0	貢丸	香菇贡丸
90514	1	擳/唧	挤/压/榨
90516	0	籌旗	筹款/集资
90515	1	柯箇/柯個/娿哿	磨蹭/犹豫不决/拖拖拉拉
90519	0	睇⋯頭	看⋯⋯的/取决于⋯⋯
90521	0	曬命/晒命	炫富/显摆/炫耀
90522	0	hea/hae	敷衍/应付/糊弄/打马虎眼/磨洋工
90526	2	跪低	出故障/坏掉/抛锚
90527	1	賊船	黑船
90524	0	抽/摳/拞/揄	提/拉/拽
90525	0	典解	为什么/为啥
90528	0	爛gag	冷笑话/烂梗
90531	0	有仔趁嫩生	有子趁早生
90530	0	乞人憎	讨人厌/惹人嫌/招人烦
90537	0	極力子	离合器
90538	0	踩線/踩綫	踩点/探路
90539	1	踩界	踩线/越界/打擦边球
90533	0	認親認戚	套近乎/攀亲戚/拉关系
90532	0	認屎認屁	吹牛/自吹自擂/夸夸其谈
90540	0	死貓	黑锅/替罪羊/背黑锅
90542	0	坐茶監	等钱付账/等钱结账
90541	0	四萬咁口/四萬噉口	笑得合不拢嘴/笑得像朵花/笑得灿烂/笑逐颜开
90552	0	青頭仔	处男/童男
90549	1	大姨媽	月经/例假
90544	0	打壞	废柴/废物/弱鸡
90545	1	科水	付钱/出钱/掏钱/拨款
90547	0	老屎窟/老屎忽	老油条/老狐狸/老滑头
90553	0	恃老賣老	倚老卖老
90555	0	飛滋/痱滋	口腔溃疡/口疮
90557	1	係都	当然是/肯定是/一定是
90559	2	家	者
90560	0	II	非法移民/偷渡者
90561	0	勁過	高分通过/超分通过/高分飘过
90565	0	咁大把	就这么点儿/就这么些
90575	1	紮腳布	长篇大论/冗长的文章
90576	1	大	加注
90571	0	心諗	心想
90572	0	ban	拒绝/回绝
90568	0	躁底	脾气暴躁/易怒/急性子
90569	0	唔係呀嘛	不是吧/不会吧/真的吗
90584	0	漿糊筆	胶棒/固体胶
90580	0	鉛芯筆	自动铅笔/活动铅笔
90586	0	起弶/起槓	戒备/防备/警惕
90583	0	卸膊	推卸责任/甩锅
90585	0	環保袋	环保购物袋
90581	0	滾水蛋	和尚跳海
90587	0	尿袋	充电宝/移动电源/外置电池
90598	0	木顏色筆/木顏色	彩色铅笔/彩铅
90593	0	的士高/disco	迪斯科
90590	0	拉把	图书馆
90602	1	hea/hae	轻松/随便/敷衍了事/不费劲
90591	0	蒲精	派对达人/派对狂人/夜店达人
90601	0	hea/hae	随便/漫不经心/敷衍了事/马虎
90599	0	生面口	生面孔/陌生人
90603	0	發吽哣/發吽逗/發吽竇	发呆/走神/出神
90604	0	曬月光/晒月光	夜游/夜晚约会/夜晚散步
90607	0	擪/yap	招手/挥手
90610	0	一千零一	独一无二/唯一/绝无仅有
90608	0	嘢飲	饮料/饮品
90617	0	家姐	姐姐
90612	0	陰/𩬎	刘海
90609	0	飲用	可饮用
90614	0	陰	坑/骗/陷害/算计
90621	0	上五寸下五寸	小腿肚/小腿中段
90623	1	住家菜	黄脸婆
90626	3	chok/擢/戳/剒	耍帅/装酷/摆姿势
90625	0	牛噉眼/牛咁眼	瞪眼/盯着看/直勾勾地看
90628	0	一岩一窟/一巖一窟	坑坑洼洼/凹凸不平
90627	0	墟冚	非常拥挤/人山人海/热闹非凡
90632	1	流	差/劣质/次品
90633	0	一鋪清袋	一败涂地/倾家荡产
90638	0	四仔	四级片
90639	0	A片	色情片/成人片
90635	0	空郵	航空邮件
90637	0	鹹片/咸片	色情片/成人片/黄片
90643	0	BB車/啤啤車	婴儿车/童车
90640	0	遊花園	兜圈子/绕弯子
90646	0	孖B	双胞胎
90644	0	士的車	婴儿车/手推车
90649	0	BB櫈/BB凳	婴儿椅/宝宝椅
90648	0	包被	襁褓
90647	0	孖B車/孖啤車	双人婴儿车/双胞胎婴儿车
90650	0	牀圍	床护栏
90645	0	學行車	学步车/婴儿学步车
90651	0	BB牀	婴儿床/宝宝床
90652	0	走佬袋	待产包
90653	0	蛤乸衣	连体工作服/工装连体裤
90654	0	和尚袍	袈裟
90655	0	老虎乸	母老虎/悍妇/泼妇
90663	0	三爬兩撥/三扒兩撥	三下两下/三下五除二
90664	0	唔聲唔聲	一声不吭/不声不响/默不作声
90659	0	棟篤笑	单口喜剧/脱口秀
90667	0	唔爭在/唔掙在	无所谓/没关系/不在乎
90673	0	實	一定/肯定/必定
90669	0	十成十	百分之百/十拿九稳/肯定
90671	0	嘭嘭聲	飞快地/迅速地/立马/马上
90674	0	單係	单单/只是/仅仅
90672	0	大早	早些时候/不久前/之前
90676	0	實係	肯定是/一定是/绝对是
90679	0	實牙實齒	斩钉截铁/板上钉钉
90682	4	死	固执/坚持
90670	0	唔知	不知道
90684	0	弊在	可惜/问题是/麻烦的是
90683	0	好多時	经常/常常/时常
90685	0	唔淨只/唔淨止/唔淨祇	不仅/不只/不单/不光
90686	0	偷雞	偷懒/钻空子/占小便宜
90695	0	衰衰地/衰衰哋	好歹/无论如何
90687	0	死人都	无论如何/一定要/务必
90690	0	死死地氣	硬着头皮/勉强接受/无奈接受
90688	0	死都	死活/无论如何/不管怎样
90696	0	現兜兜	现钱/现金
90702	0	試過	曾经/有过
90700	0	好好醜醜	无论如何/不管怎样
90704	0	急住	急着/匆忙/急忙
90701	0	氹氹框/氹氹𡃈	围成一圈/转圈/绕圈
90699	0	施施然	悠然/从容不迫/慢悠悠
90705	0	點止/點只	何止/岂止
90706	0	好日	很少/难得/几乎不
90709	0	久不久	偶尔/有时/时不时
90707	0	食住個勢/食住道勢	乘胜追击/顺势而为/趁势而上
90710	0	先先	刚才/刚刚
90716	0	少不免	难免/不免/少不了
90712	0	萬二分	万分/非常/极其
90720	0	九成	很可能/十有八九/多半
90723	0	舊底	以前/从前/过去/先前
90725	1	都係	还是/仍然是/依旧
90728	0	幾鬼	挺/蛮/相当
90733	0	斷	绝对/断然
90729	0	到頭嚟	到头来/最终/最后
90734	0	幾時得嚟	什么时候能来/什么时候能到
90736	0	同埋	一起/一块儿/一同
90737	0	快啲	快点/赶快
90738	1	咪	那就/那么
90740	0	超	超级
90742	0	極其量	最多/充其量
90739	0	快快脆脆/快快趣趣	赶快/快点/迅速
90745	0	郁吓/郁下	动不动/动不动就
90743	0	快手快腳	手脚麻利/动作迅速/利索
90749	1	長	头儿/老大
90746	0	一步步	逐步/渐渐地
90754	4	正	真/确实/实在
90752	0	整整下	渐渐地/慢慢地/逐渐地
90748	0	各自各	各自/分别
90751	0	乾	干燥
90760	0	固然之	固然
90759	0	坐底/座底	至少
90757	0	重	再/又
90756	0	接住	接着/跟随/跟上
90763	2	鬼	死/极/透
90762	0	一次又一次	屡次/反复/再三
90761	0	固之然	固然
90770	0	仲加/重加	更加/越发
90764	0	早知	早知道/早知如此
90771	0	打戙/打棟	竖立/直立
90768	0	打掂	竖着/垂直地
90774	0	打孖	成双/成对/一对
90767	0	終須	终究/终归/终将
90773	0	轉下眼/轉吓眼	转眼/转眼间/一转眼
90765	0	逐啲	一点一点/逐渐/慢慢
90784	0	大大啖	大口大口地
90779	0	監粗	硬来/强行/硬是
90788	0	咁啱	刚好/碰巧/恰好
90775	0	轉個頭	一会儿/马上/待会儿
90787	0	大大力	用力地/使劲地
90777	0	話名	名义上/徒有虚名/有名无实
90786	0	玩下手/挽下手	说不定/搞不好/也许/或许
90793	0	枕長	长时间/持续/一直
90791	0	唯獨是/惟獨是	唯独/惟有/只有
90792	0	盞	白费/徒劳/枉费
90804	2	至	才/才能/以便
90805	0	自不然	自然而然/自然
90797	0	打格仔	打马赛克
90803	0	只係/祇係	只是/仅仅是/不过是
90795	0	就	迁就/顺从/依从
90794	0	周不時	经常/常常/时不时
90802	0	只不過	只是/但是/不过
90813	0	打爛齋缽	破戒
90809	0	大嗱嗱	多达/足足
90808	0	大啖大啖	大口大口
90814	0	屎片	尿布/尿片/纸尿裤
90821	0	奶樽	奶瓶
90819	0	學行褲	拉拉裤/学步裤
90806	0	自自然然	自然而然/顺其自然
90836	1	鉛芯	铅笔芯
90837	1	砵仔糕/缽仔糕	胸垫/胸垫片
90833	0	忘年戀	老少恋
90831	0	低音大提琴	低音提琴/倍大提琴
90825	0	髭	胡子/胡须
90832	0	管樂	吹奏乐器
90822	0	夷	夷平/铲平
90828	0	到肉	切中要害/一针见血/击中要害
90840	2	通	专家/行家/高手
90848	0	大鑊飯	大锅饭
90849	0	扭扭粉	螺旋粉/螺旋通心粉
90850	0	長通粉	笔管面
90851	0	扁意粉	扁面条/扁意面
90852	0	螺絲粉	螺旋粉
90858	1	氹/𠱁/𧨾	哄/劝/哄劝
90854	0	闊條麪	宽面/宽面条
90859	0	馬騮戲	猴戏/闹剧
90860	0	印度薄餅	印度烤饼/印度飞饼
90868	1	爆房	蹭课/占教室
90861	0	貝殼粉	贝壳面
90867	0	搞嘢	做爱/亲热/缠绵
90862	0	天使麪	天使细面
90866	0	魚柳包	鱼柳汉堡/鱼排汉堡
90863	0	字母粉	字母面/字母意面
90865	0	蝴蝶粉	蝴蝶面/蝴蝶结面/蝴蝶形意面
90873	0	男女校	男女合校/男女同校
90876	0	55	嗯/哦/好
90879	0	淡忌廉	淡奶油/稀奶油
90877	0	格仔餅	鸡蛋仔
90872	0	糖粉	细砂糖
90883	0	箱頭筆	记号笔/马克笔
90889	0	釘書釘	订书钉
90891	0	活頁紙	活页笔记本
